player_id,match_id,first_half_start_time,first_half_end_time,first_half_start_reason,first_half_end_reason,second_half_start_time,second_half_end_time,second_half_start_reason,second_half_end_reason
22390,3773474,62:47,63:38,Substitution - On (Tactical),Tactical Shift,63:38,,Tactical Shift,Final Whistle
24841,3773474,86:33,,Substitution - On (Tactical),Final Whistle,86:33,,Substitution - On (Tactical),Final Whistle
29256,3773474,,,,,,,,
30486,3773474,00:00,45:00,Starting XI,Tactical Shift,45:00,76:15,Tactical Shift,Substitution - Off (Tactical)
32480,3773474,62:44,,Substitution - On (Tactical),Final Whistle,62:44,,Substitution - On (Tactical),Final Whistle
37237,3773474,,,,,,,,
39073,3773474,76:15,,Substitution - On (Tactical),Final Whistle,76:15,,Substitution - On (Tactical),Final Whistle
39159,3773474,,,,,,,,
39469,3773474,,,,,,,,
43728,3773474,00:00,62:44,Starting XI,Substitution - Off (Tactical),00:00,62:44,Starting XI,Substitution - Off (Tactical)
4447,3773477,77:34,,Substitution - On (Tactical),Final Whistle,77:34,,Substitution - On (Tactical),Final Whistle
5203,3773477,00:00,85:10,Starting XI,Substitution - Off (Tactical),00:00,85:10,Starting XI,Substitution - Off (Tactical)
5211,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5213,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5477,3773477,00:00,65:15,Starting XI,Substitution - Off (Tactical),00:00,65:15,Starting XI,Substitution - Off (Tactical)
5487,3773477,00:00,45:00,Starting XI,Tactical Shift,45:00,77:34,Tactical Shift,Substitution - Off (Tactical)
5503,3773477,45:00,45:00,Tactical Shift,Substitution - On (Injury),45:00,,Substitution - On (Injury),Final Whistle
6379,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6590,3773477,,,,,,,,
6826,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6947,3773477,85:10,,Substitution - On (Tactical),Final Whistle,85:10,,Substitution - On (Tactical),Final Whistle
8118,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
13599,3773477,,,,,,,,
17304,3773477,,,,,,,,
20055,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
21881,3773477,,,,,,,,
22390,3773477,65:15,,Substitution - On (Tactical),Final Whistle,65:15,,Substitution - On (Tactical),Final Whistle
24841,3773477,,,,,,,,
30486,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
30756,3773477,00:00,45:00,Starting XI,Substitution - Off (Injury),00:00,45:00,Starting XI,Substitution - Off (Injury)
39159,3773477,,,,,,,,
39469,3773477,,,,,,,,
43728,3773477,,,,,,,,
4691,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5214,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6593,3773477,,,,,,,,
6648,3773477,00:00,62:21,Starting XI,Tactical Shift,62:21,,Tactical Shift,Final Whistle
6651,3773477,00:00,61:50,Starting XI,Substitution - Off (Tactical),00:00,61:50,Starting XI,Substitution - Off (Tactical)
6658,3773477,00:00,61:51,Starting XI,Substitution - Off (Tactical),00:00,61:51,Starting XI,Substitution - Off (Tactical)
6673,3773477,00:00,62:21,Starting XI,Tactical Shift,72:12,85:37,Tactical Shift,Substitution - Off (Tactical)
6752,3773477,61:51,62:21,Substitution - On (Tactical),Tactical Shift,62:21,,Tactical Shift,Final Whistle
6851,3773477,61:50,,Substitution - On (Tactical),Final Whistle,61:50,,Substitution - On (Tactical),Final Whistle
6880,3773477,00:00,70:47,Starting XI,Substitution - Off (Tactical),00:00,70:47,Starting XI,Substitution - Off (Tactical)
7068,3773477,00:00,62:21,Starting XI,Tactical Shift,62:21,,Tactical Shift,Final Whistle
7910,3773477,70:47,,Substitution - On (Tactical),Final Whistle,70:47,,Substitution - On (Tactical),Final Whistle
11391,3773477,,,,,,,,
11538,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
16309,3773477,,,,,,,,
22197,3773477,,,,,,,,
22915,3773477,,,,,,,,
23522,3773477,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
26404,3773477,00:00,62:21,Starting XI,Tactical Shift,72:12,,Tactical Shift,Final Whistle
37892,3773477,,,,,,,,
41083,3773477,85:37,,Substitution - On (Tactical),Final Whistle,85:37,,Substitution - On (Tactical),Final Whistle
42282,3773477,,,,,,,,
3163,3773497,71:40,,Substitution - On (Tactical),Final Whistle,71:40,,Substitution - On (Tactical),Final Whistle
3509,3773497,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3804,3773497,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
4926,3773497,71:56,,Substitution - On (Tactical),Final Whistle,71:56,,Substitution - On (Tactical),Final Whistle
5200,3773497,00:00,42:46,Starting XI,Substitution - Off (Injury),00:00,42:46,Starting XI,Substitution - Off (Injury)
5202,3773497,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5463,3773497,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5539,3773497,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5552,3773497,71:56,,Substitution - On (Tactical),Final Whistle,71:56,,Substitution - On (Tactical),Final Whistle
5574,3773497,00:00,71:56,Starting XI,Substitution - Off (Tactical),00:00,71:56,Starting XI,Substitution - Off (Tactical)
5719,3773497,60:15,,Substitution - On (Tactical),Final Whistle,60:15,,Substitution - On (Tactical),Final Whistle
6689,3773497,42:46,,Substitution - On (Injury),Final Whistle,42:46,,Substitution - On (Injury),Final Whistle
6773,3773497,00:00,60:15,Starting XI,Substitution - Off (Tactical),00:00,60:15,Starting XI,Substitution - Off (Tactical)
13620,3773497,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
18395,3773497,00:00,71:56,Starting XI,Substitution - Off (Tactical),00:00,71:56,Starting XI,Substitution - Off (Tactical)
19677,3773497,00:00,71:40,Starting XI,Substitution - Off (Tactical),00:00,71:40,Starting XI,Substitution - Off (Tactical)
21390,3773497,,,,,,,,
25104,3773497,,,,,,,,
41153,3773497,,,,,,,,
4447,3773497,80:39,80:42,Substitution - On (Tactical),Tactical Shift,80:42,,Tactical Shift,Final Whistle
5203,3773497,00:00,49:31,Starting XI,Tactical Shift,49:31,63:41,Tactical Shift,Substitution - Off (Tactical)
5211,3773497,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5213,3773497,,,,,,,,
5477,3773497,00:00,49:31,Starting XI,Tactical Shift,49:31,80:39,Tactical Shift,Substitution - Off (Tactical)
5487,3773497,45:00,49:31,Substitution - On (Tactical),Tactical Shift,80:42,,Tactical Shift,Final Whistle
5492,3773497,,,,,,,,
5503,3773497,00:00,49:31,Starting XI,Tactical Shift,49:31,,Tactical Shift,Final Whistle
6379,3773497,63:41,80:42,Substitution - On (Tactical),Tactical Shift,80:42,,Tactical Shift,Final Whistle
6826,3773497,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6947,3773497,,,,,,,,
8118,3773497,00:00,49:31,Starting XI,Tactical Shift,80:42,,Tactical Shift,Final Whistle
17304,3773497,,,,,,,,
20055,3773497,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
21881,3773497,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
22390,3773497,80:41,80:42,Substitution - On (Tactical),Tactical Shift,80:42,,Tactical Shift,Final Whistle
24841,3773497,,,,,,,,
30486,3773497,00:00,49:31,Starting XI,Tactical Shift,49:31,80:41,Tactical Shift,Substitution - Off (Tactical)
32480,3773497,00:00,71:24,Starting XI,Substitution - Off (Tactical),00:00,71:24,Starting XI,Substitution - Off (Tactical)
37237,3773497,,,,,,,,
39073,3773497,71:24,,Substitution - On (Tactical),Final Whistle,71:24,,Substitution - On (Tactical),Final Whistle
39159,3773497,,,,,,,,
43728,3773497,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3042,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3498,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6330,3773523,00:00,55:51,Starting XI,Substitution - Off (Tactical),00:00,55:51,Starting XI,Substitution - Off (Tactical)
6582,3773523,00:00,56:58,Starting XI,Tactical Shift,56:58,63:37,Tactical Shift,Substitution - Off (Tactical)
6605,3773523,,,,,,,,
6670,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6676,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6721,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6906,3773523,,,,,,,,
8819,3773523,63:37,,Substitution - On (Tactical),Final Whistle,63:37,,Substitution - On (Tactical),Final Whistle
10709,3773523,84:55,,Substitution - On (Tactical),Final Whistle,84:55,,Substitution - On (Tactical),Final Whistle
22128,3773523,00:00,84:55,Starting XI,Substitution - Off (Tactical),00:00,84:55,Starting XI,Substitution - Off (Tactical)
22321,3773523,55:51,56:58,Substitution - On (Tactical),Tactical Shift,56:58,,Tactical Shift,Final Whistle
22452,3773523,,,,,,,,
22801,3773523,,,,,,,,
23212,3773523,,,,,,,,
24236,3773523,00:00,55:48,Starting XI,Substitution - Off (Tactical),00:00,55:48,Starting XI,Substitution - Off (Tactical)
24921,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
32185,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
47375,3773523,55:48,,Substitution - On (Tactical),Final Whistle,55:48,,Substitution - On (Tactical),Final Whistle
48647,3773523,,,,,,,,
51205,3773523,,,,,,,,
65900,3773523,,,,,,,,
3501,3773523,,,,,,,,
4447,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5203,3773523,00:00,66:04,Starting XI,Substitution - Off (Tactical),00:00,66:04,Starting XI,Substitution - Off (Tactical)
5211,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5487,3773523,00:00,65:30,Starting XI,Substitution - Off (Tactical),00:00,65:30,Starting XI,Substitution - Off (Tactical)
5492,3773523,,,,,,,,
5503,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6590,3773523,,,,,,,,
6826,3773523,79:02,,Substitution - On (Tactical),Final Whistle,79:02,,Substitution - On (Tactical),Final Whistle
6947,3773523,73:54,75:53,Substitution - On (Tactical),Tactical Shift,75:53,,Tactical Shift,Final Whistle
8118,3773523,00:00,75:53,Starting XI,Tactical Shift,75:53,,Tactical Shift,Final Whistle
13599,3773523,66:04,75:53,Substitution - On (Tactical),Tactical Shift,75:53,,Tactical Shift,Final Whistle
20055,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
21881,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
22390,3773523,65:30,,Substitution - On (Tactical),Final Whistle,65:30,,Substitution - On (Tactical),Final Whistle
24841,3773523,,,,,,,,
29256,3773523,,,,,,,,
30486,3773523,00:00,73:54,Starting XI,Substitution - Off (Tactical),00:00,73:54,Starting XI,Substitution - Off (Tactical)
32480,3773523,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
37237,3773523,,,,,,,,
39469,3773523,,,,,,,,
43728,3773523,00:00,79:02,Starting XI,Substitution - Off (Tactical),00:00,79:02,Starting XI,Substitution - Off (Tactical)
3093,3773526,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3265,3773526,00:00,80:24,Starting XI,Substitution - Off (Tactical),00:00,80:24,Starting XI,Substitution - Off (Tactical)
6387,3773526,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
6565,3773526,71:24,,Substitution - On (Tactical),Final Whistle,71:24,,Substitution - On (Tactical),Final Whistle
6612,3773526,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6615,3773526,45:00,46:59,Substitution - On (Tactical),Tactical Shift,46:59,,Tactical Shift,Final Whistle
6618,3773526,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
6622,3773526,00:00,71:24,Starting XI,Substitution - Off (Tactical),00:00,71:24,Starting XI,Substitution - Off (Tactical)
6624,3773526,,,,,,,,
6629,3773526,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6632,3773526,,,,,,,,
6732,3773526,00:00,80:25,Starting XI,Substitution - Off (Tactical),00:00,80:25,Starting XI,Substitution - Off (Tactical)
9462,3773526,,,,,,,,
9748,3773526,,,,,,,,
10605,3773526,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24049,3773526,45:00,,Substitution - On (Tactical),Final Whistle,45:00,,Substitution - On (Tactical),Final Whistle
25134,3773526,80:24,,Substitution - On (Tactical),Final Whistle,80:24,,Substitution - On (Tactical),Final Whistle
26387,3773526,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
30419,3773526,00:00,46:59,Starting XI,Tactical Shift,46:59,,Tactical Shift,Final Whistle
30760,3773526,80:25,,Substitution - On (Tactical),Final Whistle,80:25,,Substitution - On (Tactical),Final Whistle
36288,3773526,,,,,,,,
41124,3773526,,,,,,,,
82674,3773526,,,,,,,,
5203,3773526,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
5211,3773526,,,,,,,,
5477,3773526,80:27,,Substitution - On (Tactical),Final Whistle,80:27,,Substitution - On (Tactical),Final Whistle
5487,3773526,00:00,80:27,Starting XI,Substitution - Off (Tactical),00:00,80:27,Starting XI,Substitution - Off (Tactical)
5492,3773526,45:00,45:00,Tactical Shift,Substitution - On (Tactical),45:00,,Substitution - On (Tactical),Final Whistle
5503,3773526,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6590,3773526,,,,,,,,
6826,3773526,00:00,45:00,Starting XI,Tactical Shift,45:00,,Tactical Shift,Final Whistle
6947,3773526,71:25,,Substitution - On (Tactical),Final Whistle,71:25,,Substitution - On (Tactical),Final Whistle
8118,3773526,00:00,45:00,Starting XI,Tactical Shift,45:00,71:25,Tactical Shift,Substitution - Off (Tactical)
17304,3773526,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20055,3773526,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
21881,3773526,71:26,,Substitution - On (Tactical),Final Whistle,71:26,,Substitution - On (Tactical),Final Whistle
22390,3773526,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24841,3773526,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24949,3773526,,,,,,,,
29256,3773526,,,,,,,,
30486,3773526,63:54,,Substitution - On (Tactical),Final Whistle,63:54,,Substitution - On (Tactical),Final Whistle
37237,3773526,,,,,,,,
39073,3773526,00:00,63:54,Starting XI,Substitution - Off (Tactical),00:00,63:54,Starting XI,Substitution - Off (Tactical)
39469,3773526,,,,,,,,
43728,3773526,00:00,71:26,Starting XI,Substitution - Off (Tactical),00:00,71:26,Starting XI,Substitution - Off (Tactical)
3501,3773547,00:00,60:40,Starting XI,Substitution - Off (Tactical),00:00,60:40,Starting XI,Substitution - Off (Tactical)
4447,3773547,00:00,60:33,Starting XI,Substitution - Off (Tactical),00:00,60:33,Starting XI,Substitution - Off (Tactical)
5203,3773547,45:00,,Substitution - On (Tactical),Final Whistle,45:00,,Substitution - On (Tactical),Final Whistle
5211,3773547,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5477,3773547,60:40,66:37,Substitution - On (Tactical),Tactical Shift,66:37,,Tactical Shift,Final Whistle
5487,3773547,00:00,66:37,Starting XI,Tactical Shift,66:37,,Tactical Shift,Final Whistle
5503,3773547,00:00,61:44,Starting XI,Tactical Shift,61:44,,Tactical Shift,Final Whistle
6590,3773547,,,,,,,,
6826,3773547,00:00,66:34,Starting XI,Substitution - Off (Tactical),00:00,66:34,Starting XI,Substitution - Off (Tactical)
6947,3773547,,,,,,,,
8118,3773547,00:00,66:37,Starting XI,Tactical Shift,66:37,,Tactical Shift,Final Whistle
13599,3773547,66:34,66:37,Substitution - On (Tactical),Tactical Shift,66:37,,Tactical Shift,Final Whistle
17304,3773547,60:50,,Substitution - On (Tactical),Final Whistle,60:50,,Substitution - On (Tactical),Final Whistle
20055,3773547,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
21881,3773547,00:00,60:50,Starting XI,Substitution - Off (Tactical),00:00,60:50,Starting XI,Substitution - Off (Tactical)
22390,3773547,60:33,61:44,Substitution - On (Tactical),Tactical Shift,61:44,,Tactical Shift,Final Whistle
24841,3773547,,,,,,,,
29256,3773547,,,,,,,,
30486,3773547,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
37237,3773547,,,,,,,,
43728,3773547,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6581,3773547,00:00,22:30,Starting XI,Substitution - Off (Injury),00:00,22:30,Starting XI,Substitution - Off (Injury)
6591,3773547,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6604,3773547,63:07,,Substitution - On (Tactical),Final Whistle,63:07,,Substitution - On (Tactical),Final Whistle
6693,3773547,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6730,3773547,,,,,,,,
6830,3773547,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
8654,3773547,00:00,73:59,Starting XI,Substitution - Off (Tactical),00:00,73:59,Starting XI,Substitution - Off (Tactical)
23213,3773547,73:59,,Substitution - On (Tactical),Final Whistle,73:59,,Substitution - On (Tactical),Final Whistle
23943,3773547,00:00,73:59,Starting XI,Substitution - Off (Tactical),00:00,73:59,Starting XI,Substitution - Off (Tactical)
23944,3773547,00:00,63:05,Starting XI,Substitution - Off (Tactical),00:00,63:05,Starting XI,Substitution - Off (Tactical)
23945,3773547,00:00,63:07,Starting XI,Substitution - Off (Tactical),00:00,63:07,Starting XI,Substitution - Off (Tactical)
23947,3773547,63:05,,Substitution - On (Tactical),Final Whistle,63:05,,Substitution - On (Tactical),Final Whistle
23949,3773547,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24172,3773547,22:30,,Substitution - On (Injury),Final Whistle,22:30,,Substitution - On (Injury),Final Whistle
24211,3773547,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24212,3773547,,,,,,,,
24315,3773547,73:59,,Substitution - On (Tactical),Final Whistle,73:59,,Substitution - On (Tactical),Final Whistle
30277,3773547,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
41408,3773547,,,,,,,,
41573,3773547,,,,,,,,
3810,3773552,71:27,77:11,Substitution - On (Tactical),Tactical Shift,77:11,,Tactical Shift,Final Whistle
6603,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6656,3773552,00:00,64:40,Starting XI,Substitution - Off (Tactical),00:00,64:40,Starting XI,Substitution - Off (Tactical)
6733,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6734,3773552,,,,,,,,
6787,3773552,,,,,,,,
7922,3773552,,,,,,,,
8697,3773552,,,,,,,,
11670,3773552,71:50,77:11,Substitution - On (Tactical),Tactical Shift,77:11,,Tactical Shift,Final Whistle
11677,3773552,00:00,71:26,Starting XI,Substitution - Off (Tactical),00:00,71:26,Starting XI,Substitution - Off (Tactical)
20063,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
21399,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
22199,3773552,00:00,71:27,Starting XI,Substitution - Off (Tactical),00:00,71:27,Starting XI,Substitution - Off (Tactical)
23307,3773552,64:40,,Substitution - On (Tactical),Final Whistle,64:40,,Substitution - On (Tactical),Final Whistle
23322,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
23812,3773552,00:00,77:11,Starting XI,Tactical Shift,77:11,,Tactical Shift,Final Whistle
24055,3773552,71:26,77:11,Substitution - On (Tactical),Tactical Shift,77:11,,Tactical Shift,Final Whistle
24504,3773552,,,,,,,,
24681,3773552,,,,,,,,
25598,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
30483,3773552,00:00,71:50,Starting XI,Substitution - Off (Tactical),00:00,71:50,Starting XI,Substitution - Off (Tactical)
4447,3773552,00:00,80:35,Starting XI,Substitution - Off (Tactical),00:00,80:35,Starting XI,Substitution - Off (Tactical)
5203,3773552,00:00,74:31,Starting XI,Substitution - Off (Tactical),00:00,74:31,Starting XI,Substitution - Off (Tactical)
5211,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5477,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5487,3773552,80:35,,Substitution - On (Tactical),Final Whistle,80:35,,Substitution - On (Tactical),Final Whistle
5503,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6590,3773552,,,,,,,,
6826,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6947,3773552,74:31,81:10,Substitution - On (Tactical),Tactical Shift,81:10,,Tactical Shift,Final Whistle
8118,3773552,00:00,81:10,Starting XI,Tactical Shift,81:10,,Tactical Shift,Final Whistle
13599,3773552,,,,,,,,
17304,3773552,,,,,,,,
20055,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
21881,3773552,00:00,74:17,Starting XI,Substitution - Off (Tactical),00:00,74:17,Starting XI,Substitution - Off (Tactical)
22390,3773552,,,,,,,,
24841,3773552,,,,,,,,
29256,3773552,,,,,,,,
30486,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
32480,3773552,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
37237,3773552,,,,,,,,
39469,3773552,,,,,,,,
43728,3773552,74:17,,Substitution - On (Tactical),Final Whistle,74:17,,Substitution - On (Tactical),Final Whistle
3666,3773565,63:56,,Substitution - On (Tactical),Final Whistle,63:56,,Substitution - On (Tactical),Final Whistle
4546,3773565,00:00,45:08,Starting XI,Tactical Shift,77:53,,Tactical Shift,Final Whistle
6630,3773565,,,,,,,,
6893,3773565,45:00,45:08,Substitution - On (Tactical),Tactical Shift,77:53,,Tactical Shift,Final Whistle
11501,3773565,00:00,63:56,Starting XI,Substitution - Off (Tactical),00:00,63:56,Starting XI,Substitution - Off (Tactical)
16249,3773565,00:00,66:47,Starting XI,Substitution - Off (Tactical),00:00,66:47,Starting XI,Substitution - Off (Tactical)
23807,3773565,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24037,3773565,66:47,77:53,Substitution - On (Tactical),Tactical Shift,77:53,,Tactical Shift,Final Whistle
24052,3773565,00:00,77:53,Starting XI,Tactical Shift,77:53,,Tactical Shift,Final Whistle
24093,3773565,45:00,,Substitution - On (Tactical),Final Whistle,45:00,,Substitution - On (Tactical),Final Whistle
24126,3773565,00:00,77:53,Starting XI,Tactical Shift,77:53,,Tactical Shift,Final Whistle
24127,3773565,,,,,,,,
24134,3773565,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24136,3773565,,,,,,,,
24140,3773565,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24144,3773565,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
24272,3773565,45:00,77:53,Substitution - On (Tactical),Tactical Shift,77:53,,Tactical Shift,Final Whistle
25702,3773565,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
25704,3773565,,,,,,,,
26009,3773565,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
30081,3773565,,,,,,,,
50912,3773565,,,,,,,,
51824,3773565,,,,,,,,
4447,3773565,64:33,,Substitution - On (Tactical),Final Whistle,64:33,,Substitution - On (Tactical),Final Whistle
5203,3773565,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5211,3773565,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5477,3773565,00:00,72:23,Starting XI,Substitution - Off (Tactical),00:00,72:23,Starting XI,Substitution - Off (Tactical)
5487,3773565,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5492,3773565,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5503,3773565,00:00,64:33,Starting XI,Substitution - Off (Tactical),00:00,64:33,Starting XI,Substitution - Off (Tactical)
6590,3773565,,,,,,,,
6947,3773565,64:53,,Substitution - On (Tactical),Final Whistle,64:53,,Substitution - On (Tactical),Final Whistle
8118,3773565,00:00,64:53,Starting XI,Substitution - Off (Tactical),00:00,64:53,Starting XI,Substitution - Off (Tactical)
17304,3773565,80:22,,Substitution - On (Tactical),Final Whistle,80:22,,Substitution - On (Tactical),Final Whistle
20055,3773565,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
21881,3773565,00:00,80:22,Starting XI,Substitution - Off (Tactical),00:00,80:22,Starting XI,Substitution - Off (Tactical)
22390,3773565,71:49,75:28,Substitution - On (Tactical),Tactical Shift,75:28,,Tactical Shift,Final Whistle
24841,3773565,72:23,75:28,Substitution - On (Tactical),Tactical Shift,75:28,,Tactical Shift,Final Whistle
29256,3773565,,,,,,,,
30486,3773565,00:00,71:49,Starting XI,Substitution - Off (Tactical),00:00,71:49,Starting XI,Substitution - Off (Tactical)
32480,3773565,,,,,,,,
37237,3773565,,,,,,,,
39073,3773565,,,,,,,,
39469,3773565,,,,,,,,
43728,3773565,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3501,3773571,80:57,,Substitution - On (Tactical),Final Whistle,80:57,,Substitution - On (Tactical),Final Whistle
4447,3773571,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5203,3773571,70:21,,Substitution - On (Tactical),Final Whistle,70:21,,Substitution - On (Tactical),Final Whistle
5211,3773571,00:00,70:30,Starting XI,Substitution - Off (Tactical),00:00,70:30,Starting XI,Substitution - Off (Tactical)
5487,3773571,,,,,,,,
5492,3773571,70:01,,Substitution - On (Tactical),Final Whistle,70:01,,Substitution - On (Tactical),Final Whistle
5503,3773571,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6590,3773571,,,,,,,,
6826,3773571,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6947,3773571,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
8118,3773571,00:00,70:21,Starting XI,Substitution - Off (Tactical),00:00,70:21,Starting XI,Substitution - Off (Tactical)
13599,3773571,,,,,,,,
17304,3773571,70:30,,Substitution - On (Tactical),Final Whistle,70:30,,Substitution - On (Tactical),Final Whistle
20055,3773571,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
21881,3773571,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
22390,3773571,,,,,,,,
24841,3773571,,,,,,,,
30486,3773571,00:00,80:57,Starting XI,Substitution - Off (Tactical),00:00,80:57,Starting XI,Substitution - Off (Tactical)
32480,3773571,00:00,70:01,Starting XI,Substitution - Off (Tactical),00:00,70:01,Starting XI,Substitution - Off (Tactical)
37237,3773571,,,,,,,,
