event_id,team_id,player_id,overrun,nutmeg,outcome_id,outcome_name,no touch,team_name,player_name,match_id,season_name,competition_name
f78dbb6d-468d-4d76-aec3-3b33a723c9b3,217,6374,False,False,8,Complete,False,Barcelona,Nélson Cabral Semedo,16215,2018/2019,La Liga
8603d601-adb9-41e8-be9d-1214594a04ce,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16215,2018/2019,La Liga
c284a612-1e8b-41f9-bb46-1c543d010a65,218,22915,False,False,9,Incomplete,False,Real Betis,Diego Lainez Leyva,16215,2018/2019,La Liga
ad7bfc70-fabc-4133-a6e8-23249350eaa4,218,5214,False,False,8,Complete,False,Real Betis,William Silva de Carvalho,16215,2018/2019,La Liga
77951654-717d-478c-a393-821e38ce9514,218,22915,False,False,8,Complete,False,Real Betis,Diego Lainez Leyva,16215,2018/2019,La Liga
ddd3948e-0a4a-495a-b9db-aebe9641736a,218,22915,False,False,8,Complete,False,Real Betis,Diego Lainez Leyva,16215,2018/2019,La Liga
4604af20-fd2c-45bd-a2ef-6d6019fe0be1,217,5470,False,False,8,Complete,False,Barcelona,Ivan Rakitić,16215,2018/2019,La Liga
9a09a1b0-0da1-4921-8766-26275340a097,217,5470,True,False,9,Incomplete,False,Barcelona,Ivan Rakitić,16215,2018/2019,La Liga
111c071a-5e46-4478-8f55-e00931e41707,218,7910,False,False,8,Complete,True,Real Betis,Lorenzo Jesús Morón García,16215,2018/2019,La Liga
ccbbfe76-0650-4eb2-a94b-14feca097413,217,6374,False,False,8,Complete,False,Barcelona,Nélson Cabral Semedo,16215,2018/2019,La Liga
b3dd08f9-e98e-4255-9e79-9424f56313de,217,6374,True,False,9,Incomplete,False,Barcelona,Nélson Cabral Semedo,16215,2018/2019,La Liga
d6feae27-da93-4ca0-85c5-19b1ca7ae1f8,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16231,2018/2019,La Liga
072914e6-d518-470f-b5b0-1455b60d774d,217,3501,False,False,9,Incomplete,False,Barcelona,Philippe Coutinho Correia,16231,2018/2019,La Liga
d094c393-d81b-4e3a-a3fa-fb1d683c87cc,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16231,2018/2019,La Liga
6325eb76-cdff-4212-9283-5729e27c3e4e,214,6569,False,False,8,Complete,False,Espanyol,Roberto José Rosales Altuve,16231,2018/2019,La Liga
adf170ba-e4ca-427a-a6e6-49204a70945a,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16231,2018/2019,La Liga
47038c31-efc0-41e5-a88a-16e427b79b85,214,6902,False,False,8,Complete,False,Espanyol,Óscar Melendo Jiménez,16231,2018/2019,La Liga
0353f8b6-e6d1-406c-afdc-a79e4603369c,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16231,2018/2019,La Liga
6f6434fa-6e06-41c8-8dda-f767b4241251,214,22287,False,False,9,Incomplete,False,Espanyol,Adrià Giner Pedrosa,16231,2018/2019,La Liga
82825116-4fa4-49f1-b736-7bdf877666b3,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16231,2018/2019,La Liga
f824bd74-88b3-492e-99c4-2a642f881114,214,6569,False,False,8,Complete,False,Espanyol,Roberto José Rosales Altuve,16231,2018/2019,La Liga
88948402-02dd-487e-947a-7f38df83c28e,217,3501,False,False,8,Complete,False,Barcelona,Philippe Coutinho Correia,16231,2018/2019,La Liga
9ce39c7a-07f1-42e4-8e0e-b01294a86c76,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16231,2018/2019,La Liga
6f099de5-b16b-4009-9faf-75695a793058,214,6569,False,False,9,Incomplete,False,Espanyol,Roberto José Rosales Altuve,16231,2018/2019,La Liga
0029f0de-90d1-48d1-ae1b-d57bc3e5c91c,214,6569,False,False,9,Incomplete,False,Espanyol,Roberto José Rosales Altuve,16231,2018/2019,La Liga
785e865b-d404-4c76-9628-905d6e3621d2,217,5246,False,False,8,Complete,False,Barcelona,Luis Alberto Suárez Díaz,16231,2018/2019,La Liga
18416a60-a974-40f6-b211-db9cff342401,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16231,2018/2019,La Liga
3cd197b0-69c1-4cbc-9b24-58b7604d9661,217,3501,False,False,9,Incomplete,False,Barcelona,Philippe Coutinho Correia,16231,2018/2019,La Liga
cb26d9bd-5354-4d7d-a58c-149cf6755f66,214,22287,False,False,9,Incomplete,False,Espanyol,Adrià Giner Pedrosa,16231,2018/2019,La Liga
67119611-56e4-4993-b416-75cfa640d846,217,5470,False,False,9,Incomplete,False,Barcelona,Ivan Rakitić,16231,2018/2019,La Liga
2b19727d-0b41-4b61-ab60-d6e835f55425,217,6374,False,False,9,Incomplete,False,Barcelona,Nélson Cabral Semedo,16231,2018/2019,La Liga
c0cf492d-ab4c-4a79-a541-f1c3e169e5b4,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16231,2018/2019,La Liga
08dbb9b2-8dc6-4ba5-9b74-77299e3ce449,214,6866,False,False,8,Complete,False,Espanyol,Marc Roca Junqué,16231,2018/2019,La Liga
091abaf9-d98d-4788-9393-303fa1143300,214,6902,False,False,8,Complete,False,Espanyol,Óscar Melendo Jiménez,16231,2018/2019,La Liga
98642cae-086f-444b-8ca9-8f5af3560db8,214,6866,False,False,9,Incomplete,False,Espanyol,Marc Roca Junqué,16231,2018/2019,La Liga
14da682e-0f11-4774-8362-9ab25e66014c,217,5470,False,False,9,Incomplete,False,Barcelona,Ivan Rakitić,16231,2018/2019,La Liga
0945e277-6163-4859-be18-c5a7675b0c6a,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16231,2018/2019,La Liga
bed96c85-a62e-464d-b1d4-49a20eec207f,217,6826,False,False,8,Complete,False,Barcelona,Clément Lenglet,16231,2018/2019,La Liga
55fbf5e7-0be9-4f0e-a5ea-9371ac8115fc,217,6374,False,False,8,Complete,False,Barcelona,Nélson Cabral Semedo,16231,2018/2019,La Liga
768b8850-9018-46cf-8248-16862e9ae113,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16231,2018/2019,La Liga
9a2b035d-a0e3-4b7b-8366-f94964734de0,214,6902,False,False,8,Complete,False,Espanyol,Óscar Melendo Jiménez,16231,2018/2019,La Liga
a69c8505-2c95-4f1c-ac86-8de62ef8836c,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16231,2018/2019,La Liga
dd9c0baa-42ac-41f1-af0e-9262e91d54a6,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16231,2018/2019,La Liga
338b3df4-3053-486e-b829-4b4ecb43d829,217,5203,False,False,9,Incomplete,False,Barcelona,Sergio Busquets i Burgos,16231,2018/2019,La Liga
1d58e5da-7740-4764-97f4-ae1fd2d79a79,214,6866,False,False,9,Incomplete,False,Espanyol,Marc Roca Junqué,16231,2018/2019,La Liga
5b7e95a1-3d6f-4619-a93d-546061332115,217,3109,False,False,8,Complete,False,Barcelona,Malcom Filipe Silva de Oliveira,16231,2018/2019,La Liga
e7b0813c-0504-49c6-8cc7-06427c726cec,214,6767,False,False,8,Complete,False,Espanyol,Sergio García De La Fuente,16231,2018/2019,La Liga
435faac6-65cd-4a07-9093-893654188091,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16231,2018/2019,La Liga
70fe88f8-fb39-4761-a8a4-58b31deaf72c,217,3501,True,False,9,Incomplete,False,Barcelona,Philippe Coutinho Correia,16231,2018/2019,La Liga
5c5a1d07-4a3f-4885-bda4-be07bf724706,214,10323,True,False,9,Incomplete,False,Espanyol,Alfa Semedo Esteves,16231,2018/2019,La Liga
a38c9f81-6bb3-43f6-8485-0b6d2552f905,222,6752,False,False,8,Complete,False,Villarreal,Víctor Ruíz Torre,16240,2018/2019,La Liga
5d9765d5-aea9-44a8-95b1-1d143ebaff9c,217,11392,False,False,8,Complete,False,Barcelona,Arthur Henrique Ramos de Oliveira Melo,16240,2018/2019,La Liga
0e7ef5e5-3ba2-4742-aad6-56e93a4ba898,222,16335,False,False,8,Complete,False,Villarreal,Samuel Chimerenka Chukwueze,16240,2018/2019,La Liga
0a31288b-e3e3-4fbc-823f-18c56644789f,222,16335,False,False,8,Complete,False,Villarreal,Samuel Chimerenka Chukwueze,16240,2018/2019,La Liga
3051ab53-5bbb-4989-9095-af50c4fa2a8d,217,5246,False,True,8,Complete,False,Barcelona,Luis Alberto Suárez Díaz,16240,2018/2019,La Liga
7e5039e9-cfdd-40fb-bead-a6d5f4dceebc,217,5246,False,False,8,Complete,False,Barcelona,Luis Alberto Suárez Díaz,16240,2018/2019,La Liga
853c3ffe-2b37-4cd9-be68-30b8c3cf7e3e,222,11386,False,False,9,Incomplete,False,Villarreal,Santiago Cazorla González,16240,2018/2019,La Liga
722e1c45-d7ad-4d9a-929f-4244d9a40615,222,16335,False,False,8,Complete,False,Villarreal,Samuel Chimerenka Chukwueze,16240,2018/2019,La Liga
cfe5da5a-8007-4933-8016-c6ebf78c0fd2,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16240,2018/2019,La Liga
52501022-bd1a-4fb2-ad84-6b7e11a779a8,222,16335,False,False,8,Complete,False,Villarreal,Samuel Chimerenka Chukwueze,16240,2018/2019,La Liga
216e65f1-f119-4f72-a444-98fddc8902c0,217,6379,False,False,8,Complete,False,Barcelona,Sergi Roberto Carnicer,16240,2018/2019,La Liga
335938f9-aba0-4235-b364-6a861fb54f91,222,16335,False,False,8,Complete,False,Villarreal,Samuel Chimerenka Chukwueze,16240,2018/2019,La Liga
4fa449b5-8dc0-42ea-8c65-2f6c10a02d49,222,3497,False,False,9,Incomplete,False,Villarreal,Vicente Iborra De La Fuente,16240,2018/2019,La Liga
e983ae0c-72b4-4130-9be8-d7660ed6ba50,222,16335,False,False,9,Incomplete,False,Villarreal,Samuel Chimerenka Chukwueze,16240,2018/2019,La Liga
24df7585-b94e-4343-a3ce-ce6653d40c94,222,4629,False,False,8,Complete,False,Villarreal,José Ramiro Funes Mori,16240,2018/2019,La Liga
15a5c7b2-9555-4efe-9141-09897d4dcfb7,217,3109,False,False,8,Complete,False,Barcelona,Malcom Filipe Silva de Oliveira,16240,2018/2019,La Liga
29b88cad-7d70-412c-8870-3a2179d4ff16,222,11386,False,False,8,Complete,False,Villarreal,Santiago Cazorla González,16240,2018/2019,La Liga
b0a44a80-ca6d-4d55-af9d-a97c8b93c72d,217,3109,False,False,8,Complete,False,Barcelona,Malcom Filipe Silva de Oliveira,16240,2018/2019,La Liga
4af6c419-525a-4a6b-bd76-ba28d157e526,222,16335,False,False,9,Incomplete,False,Villarreal,Samuel Chimerenka Chukwueze,16240,2018/2019,La Liga
6b1fcb6f-3a86-4d59-80aa-afb9a0e19a27,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16240,2018/2019,La Liga
8343dc2f-0d59-43f2-a0c7-56dd370d9623,222,3497,False,False,9,Incomplete,False,Villarreal,Vicente Iborra De La Fuente,16240,2018/2019,La Liga
cb9c111e-da88-4da8-8892-71c66b791edb,222,6737,False,False,9,Incomplete,False,Villarreal,Alfonso Pedraza Sag,16240,2018/2019,La Liga
084b2e30-b7df-4039-bc11-2c5ce8f3c849,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16240,2018/2019,La Liga
48ff8775-4af3-473c-a928-c615279db2d5,217,5503,True,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16240,2018/2019,La Liga
30fe0485-b227-4681-a3ea-0490a9355c90,217,13599,False,False,9,Incomplete,False,Barcelona,Carles Aleña Castillo,16240,2018/2019,La Liga
7fd5d7e4-9f8c-4e1a-a5d7-ff0975867285,217,5503,False,True,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16240,2018/2019,La Liga
bce658f5-c09c-453f-ad34-65c5d5144108,222,16335,False,False,8,Complete,False,Villarreal,Samuel Chimerenka Chukwueze,16240,2018/2019,La Liga
96a055f7-cdcc-4f1f-b5c1-615c010c23da,222,5688,False,False,8,Complete,False,Villarreal,Carlos Arturo Bacca Ahumada,16240,2018/2019,La Liga
d5228dbc-8b3f-4d9b-aacc-b7ddb4f13290,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
b8cb0750-71cd-47bf-a1d3-dd9f42df57c7,212,6383,False,False,8,Complete,False,Atlético Madrid,Thomas Teye Partey,16248,2018/2019,La Liga
b65eb88c-df59-465b-aa16-6db099f74f8d,212,5198,False,False,9,Incomplete,False,Atlético Madrid,Diego da Silva Costa,16248,2018/2019,La Liga
34b2f0ef-5e75-4a09-bd0f-c7a2c0e57452,217,5246,False,False,8,Complete,False,Barcelona,Luis Alberto Suárez Díaz,16248,2018/2019,La Liga
69ad5bde-40de-4007-9f7f-594b0854d343,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16248,2018/2019,La Liga
f33a3ebe-38e2-4c64-a74d-6cffc9fc8f8e,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
c0f70cdd-19b3-4314-bf9c-4e071d7eccc7,212,6383,False,False,8,Complete,False,Atlético Madrid,Thomas Teye Partey,16248,2018/2019,La Liga
2c6b530f-2777-4a8f-8fef-1a4d4a25fe12,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
a610cbdd-2d96-421b-a62d-897fd7fdbbbd,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
0600da89-7e87-4948-b73b-33101c1be648,212,5199,False,False,9,Incomplete,False,Atlético Madrid,Jorge Resurrección Merodio,16248,2018/2019,La Liga
0175ef52-c000-4ee4-82bb-50b0675f4d06,217,3501,False,False,8,Complete,False,Barcelona,Philippe Coutinho Correia,16248,2018/2019,La Liga
d0b5dffa-0456-4140-ac21-54b835f5ad55,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16248,2018/2019,La Liga
0f0bea8b-d6ce-4c88-a423-dcbbebcaa1ad,212,6381,False,False,8,Complete,False,Atlético Madrid,Saúl Ñíguez Esclapez,16248,2018/2019,La Liga
2d2e6b73-8038-48f4-a866-a1c6fd1b341b,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
f37bdf9d-5217-48df-8209-66c2e44190de,212,6383,False,False,9,Incomplete,False,Atlético Madrid,Thomas Teye Partey,16248,2018/2019,La Liga
6864190f-9e46-4abb-a894-2b23fd4746a5,212,5199,False,False,8,Complete,False,Atlético Madrid,Jorge Resurrección Merodio,16248,2018/2019,La Liga
ab2dc845-80d0-480d-b25a-c5a11ef5b327,212,6765,False,False,8,Complete,False,Atlético Madrid,Rodrigo Hernández Cascante,16248,2018/2019,La Liga
dfd13792-9fdd-418e-8539-aa03756a4bc6,217,3501,True,True,9,Incomplete,False,Barcelona,Philippe Coutinho Correia,16248,2018/2019,La Liga
05e765e7-fa8a-49e2-a642-79879dea0658,217,3501,False,False,8,Complete,False,Barcelona,Philippe Coutinho Correia,16248,2018/2019,La Liga
5a40bd79-d452-4d7d-bfbf-f3265040d04c,217,3501,True,False,9,Incomplete,False,Barcelona,Philippe Coutinho Correia,16248,2018/2019,La Liga
61a5a165-01bc-4983-a6ae-d4a63c7e9841,212,5199,False,False,8,Complete,False,Atlético Madrid,Jorge Resurrección Merodio,16248,2018/2019,La Liga
b73f8669-b871-4871-ba34-f83ad9da229f,212,6377,False,False,9,Incomplete,False,Atlético Madrid,Ángel Martín Correa,16248,2018/2019,La Liga
657636bb-b3d3-41d2-8386-d265cfbcfed5,217,5246,False,False,8,Complete,False,Barcelona,Luis Alberto Suárez Díaz,16248,2018/2019,La Liga
73e0296b-4ec8-4067-a0c5-6af29a3ad397,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16248,2018/2019,La Liga
9dd476b0-1f4a-4382-b57d-4b10909310af,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
87312e25-89f2-45c4-9c06-b488223f199a,217,3501,False,False,9,Incomplete,False,Barcelona,Philippe Coutinho Correia,16248,2018/2019,La Liga
25c3df00-5800-435b-ba19-6f6aeab45095,217,3501,False,False,9,Incomplete,False,Barcelona,Philippe Coutinho Correia,16248,2018/2019,La Liga
d8e094f7-7a85-4506-b928-2f0595f145a6,212,6377,False,False,8,Complete,False,Atlético Madrid,Ángel Martín Correa,16248,2018/2019,La Liga
971d6107-d074-4721-af64-a1508b876964,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16248,2018/2019,La Liga
0f685b7f-87e7-4850-948d-c5a629c8b9f8,212,6377,False,False,9,Incomplete,False,Atlético Madrid,Ángel Martín Correa,16248,2018/2019,La Liga
1eff3f25-4a41-4cc5-8955-3fb7432a75e0,217,3501,False,False,8,Complete,False,Barcelona,Philippe Coutinho Correia,16248,2018/2019,La Liga
56c1243d-b512-40e4-93ec-c5626e2b0d19,217,5211,False,False,8,Complete,False,Barcelona,Jordi Alba Ramos,16248,2018/2019,La Liga
51bae105-13d9-426f-843e-02a4a6fc3e62,212,5487,False,False,8,Complete,False,Atlético Madrid,Antoine Griezmann,16248,2018/2019,La Liga
c5ad57a4-3a93-4dc1-a6b0-75843a691208,217,11392,False,False,8,Complete,False,Barcelona,Arthur Henrique Ramos de Oliveira Melo,16248,2018/2019,La Liga
5d281305-ec8a-4f51-8d3b-51b6bee410fd,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
4c8c5d6e-e288-432c-9ace-43e63a669933,212,6377,False,False,8,Complete,False,Atlético Madrid,Ángel Martín Correa,16248,2018/2019,La Liga
3193465f-21c1-4e1f-a5f4-551daf3e1101,212,6377,False,False,8,Complete,False,Atlético Madrid,Ángel Martín Correa,16248,2018/2019,La Liga
43f1fc5e-ec04-400b-91ba-cb5955e53df3,212,6381,False,False,9,Incomplete,False,Atlético Madrid,Saúl Ñíguez Esclapez,16248,2018/2019,La Liga
b7d71ee1-79cf-4d3c-8ac4-b7acd7c6adbe,217,5470,False,False,8,Complete,False,Barcelona,Ivan Rakitić,16248,2018/2019,La Liga
46b0b509-36be-44a3-b1d0-b7df62a094f2,212,6383,False,False,8,Complete,False,Atlético Madrid,Thomas Teye Partey,16248,2018/2019,La Liga
9fce7059-d53c-4f66-95f3-220c1ab9228e,212,5259,False,False,8,Complete,False,Atlético Madrid,José María Giménez de Vargas,16248,2018/2019,La Liga
b030b8df-da9a-46fe-84e9-ea86903e998a,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
792a8908-5c16-4e44-a066-12e07bd4777b,212,6383,False,False,8,Complete,False,Atlético Madrid,Thomas Teye Partey,16248,2018/2019,La Liga
300bcc0b-f3ec-4565-ae0a-416bd21ea5ef,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
a4608b9d-4a64-4261-8e6e-5d741a6007cf,217,3109,False,False,8,Complete,False,Barcelona,Malcom Filipe Silva de Oliveira,16248,2018/2019,La Liga
728d9027-e86f-4db4-92e7-1f1a72c82d29,217,3501,False,False,8,Complete,False,Barcelona,Philippe Coutinho Correia,16248,2018/2019,La Liga
0f62ecaf-9b96-4097-816d-60ee36f177b7,212,5259,True,False,9,Incomplete,False,Atlético Madrid,José María Giménez de Vargas,16248,2018/2019,La Liga
f3bb6e1b-d85d-418a-a5f8-ac6b34195915,212,5249,False,False,9,Incomplete,False,Atlético Madrid,Diego Roberto Godín Leal,16248,2018/2019,La Liga
fe46a6d5-a957-47e9-9f3b-6ecc9f4362db,212,6383,False,False,8,Complete,False,Atlético Madrid,Thomas Teye Partey,16248,2018/2019,La Liga
edb8b796-f107-4ba2-ae18-ad10f128a941,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
e9b1bdc5-0b16-42b8-8037-ec7316fd9782,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16248,2018/2019,La Liga
37e24b89-3be6-4ec1-ab36-2c130de15bae,217,5470,False,False,9,Incomplete,False,Barcelona,Ivan Rakitić,16248,2018/2019,La Liga
71089b00-2b57-475b-8073-444ac91734b5,210,6721,False,False,9,Incomplete,False,Real Sociedad,Willian José da Silva,16265,2018/2019,La Liga
a79d8b4d-36b7-4c51-8f70-05cb62aca897,210,6695,False,False,9,Incomplete,False,Real Sociedad,Juan Miguel Jiménez López,16265,2018/2019,La Liga
3bd1366b-9c8d-4671-810a-4949a16c816c,217,6374,False,False,8,Complete,False,Barcelona,Nélson Cabral Semedo,16265,2018/2019,La Liga
1832fcf7-c597-4f76-9a48-b4ac65b1b917,217,5470,False,False,8,Complete,False,Barcelona,Ivan Rakitić,16265,2018/2019,La Liga
3b17f09d-8c67-49ac-91c1-79ee1ee270a0,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16265,2018/2019,La Liga
ea09147a-df10-42ac-9421-56f1821cf4f3,217,5477,False,False,8,Complete,False,Barcelona,Ousmane Dembélé,16265,2018/2019,La Liga
218e72c3-f2ef-4d93-a9b4-8a4f0b64c459,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16265,2018/2019,La Liga
99fb7f8c-11bd-4f5f-9312-a731ec434619,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16265,2018/2019,La Liga
61d08a12-d0a1-4989-951f-74065ff1ebd5,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16265,2018/2019,La Liga
a5990af6-0335-4ad2-a033-6adb951de653,217,5470,False,False,8,Complete,False,Barcelona,Ivan Rakitić,16265,2018/2019,La Liga
677d58fa-b3eb-4b65-86b3-602f77178978,210,6676,False,False,8,Complete,False,Real Sociedad,Igor Zubeldia Elorza,16265,2018/2019,La Liga
7e08e642-9c1d-47e5-ae7c-9b513f9d75d3,217,5477,False,False,9,Incomplete,False,Barcelona,Ousmane Dembélé,16265,2018/2019,La Liga
3222d2ce-2e0f-441f-84e4-5cba1e6125ca,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16265,2018/2019,La Liga
de0d4713-8799-4867-8270-bc58d6e0e52d,210,6695,False,False,8,Complete,False,Real Sociedad,Juan Miguel Jiménez López,16265,2018/2019,La Liga
4b9557e2-c46b-48f0-b24f-3fc0c5f1b913,210,6605,False,False,9,Incomplete,False,Real Sociedad,Joseba Zaldúa Bengoetxea,16265,2018/2019,La Liga
37e5ce2b-3d36-430d-ba9c-fba7f6935e0f,210,6721,False,True,8,Complete,False,Real Sociedad,Willian José da Silva,16265,2018/2019,La Liga
bdd764d5-ec25-4284-b6e4-4a5cddbfd8f7,217,5477,False,False,9,Incomplete,False,Barcelona,Ousmane Dembélé,16265,2018/2019,La Liga
b0b7f418-ccd9-4c52-90f5-0989f21e4e4d,210,6721,False,False,9,Incomplete,False,Real Sociedad,Willian José da Silva,16265,2018/2019,La Liga
4b062987-e820-4a9c-9b1e-dc2bd60d4d06,210,6721,False,False,8,Complete,False,Real Sociedad,Willian José da Silva,16265,2018/2019,La Liga
089330a0-6f43-4d4d-8a6b-1917371c59c0,210,6695,False,False,9,Incomplete,False,Real Sociedad,Juan Miguel Jiménez López,16265,2018/2019,La Liga
f3ed0c92-4a2d-45b6-903c-1ae67923b44a,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16265,2018/2019,La Liga
609d50e5-1cbf-49d1-bc06-2b29b1d444cf,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16265,2018/2019,La Liga
fea0ebcd-4ee2-4e95-bd0a-9b580e0b97b9,217,3501,False,False,8,Complete,False,Barcelona,Philippe Coutinho Correia,16265,2018/2019,La Liga
a1a33681-ec49-486f-b56f-cb7a531eb6d5,210,22452,False,False,9,Incomplete,False,Real Sociedad,Aihen Muñoz Capellán,16265,2018/2019,La Liga
f8d2c772-d802-43af-bddd-97ab85fd4e50,217,5246,False,False,9,Incomplete,False,Barcelona,Luis Alberto Suárez Díaz,16265,2018/2019,La Liga
ff0e7231-4726-4fa9-a26d-3a9c1bf72aaa,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16265,2018/2019,La Liga
657168ff-2321-4efd-805e-57441b88302b,210,6679,False,False,8,Complete,False,Real Sociedad,Aritz Elustondo Irribaria,16265,2018/2019,La Liga
02ebb593-34c9-47b5-80e5-546c5f993ec4,210,6685,False,False,8,Complete,False,Real Sociedad,Mikel Oyarzabal Ugarte,16265,2018/2019,La Liga
e570a342-ef78-49f5-8475-8a0a9e929a0a,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16265,2018/2019,La Liga
a3b1725e-f861-46a5-82f2-e636398d2ee2,217,5503,False,False,8,Complete,False,Barcelona,Lionel Andrés Messi Cuccittini,16265,2018/2019,La Liga
e63941e2-cc62-49be-a6c1-86d1df1b64ae,217,5503,False,False,9,Incomplete,False,Barcelona,Lionel Andrés Messi Cuccittini,16265,2018/2019,La Liga
7b3d9cfc-7b04-4010-8bdf-925347f80f98,217,5246,False,False,8,Complete,False,Barcelona,Luis Alberto Suárez Díaz,16265,2018/2019,La Liga
3c5c9c4e-609f-49df-9aa0-983bd2c07868,210,3508,False,False,9,Incomplete,False,Real Sociedad,Sandro Ramírez Castillo,16265,2018/2019,La Liga
a4e254a7-6fda-4a54-b12e-9ceb4b0083b3,217,5470,False,False,9,Incomplete,False,Barcelona,Ivan Rakitić,16265,2018/2019,La Liga
99081760-3cef-419b-8fae-61e3b4a3b428,217,8206,False,False,9,Incomplete,False,Barcelona,Arturo Erasmo Vidal Pardo,16275,2018/2019,La Liga
ff992793-b387-4719-95d2-b9ef2899035b,206,6581,False,False,8,Complete,False,Deportivo Alavés,Jonathan Rodríguez Menéndez,16275,2018/2019,La Liga
97729004-db34-4da4-87b2-6114762b4995,206,6581,False,False,9,Incomplete,False,Deportivo Alavés,Jonathan Rodríguez Menéndez,16275,2018/2019,La Liga
06c5bb39-066d-4c0d-8709-da8824d8540b,217,5477,False,False,8,Complete,False,Barcelona,Ousmane Dembélé,16275,2018/2019,La Liga
a63e4f8e-4b60-4ee3-b3c1-4fc978b9d75d,217,5477,True,False,9,Incomplete,False,Barcelona,Ousmane Dembélé,16275,2018/2019,La Liga
6f0475f8-1e70-45b0-924f-b92674ebcaca,217,3501,False,False,8,Complete,False,Barcelona,Philippe Coutinho Correia,16275,2018/2019,La Liga
e9ad1216-e094-4728-8a0a-916bf090737a,206,6626,False,False,9,Incomplete,False,Deportivo Alavés,Mubarak Wakaso,16275,2018/2019,La Liga
baefec65-7ba0-4ac6-904d-ce387764243d,217,6379,False,False,9,Incomplete,False,Barcelona,Sergi Roberto Carnicer,16275,2018/2019,La Liga
9bcce815-d3de-455d-9c00-a4ed03a2689e,206,6581,False,False,8,Complete,False,Deportivo Alavés,Jonathan Rodríguez Menéndez,16275,2018/2019,La Liga
